DEPARTAMENTO,Codmun,MUNICIPIO,CULTIVO,PERIODO,AreaSembrada,AreaCosechada,Produccion,Rendimiento
TOLIMA,73622,RONCESVALLES,CACAO,2016,4,4,2,0.5
VALLE DEL CAUCA,76233,DAGUA,CACAO,2016,325,230,115,0.5
VALLE DEL CAUCA,76364,JAMUNDI,CACAO,2016,278,268,161,0.6
VALLE DEL CAUCA,76100,BOLIVAR,CACAO,2016,201,191,115,0.6
VALLE DEL CAUCA,76113,BUGALAGRANDE,CACAO,2016,86,83,66,0.8
VALLE DEL CAUCA,76616,RIOFRIO,CACAO,2016,78,70,28,0.4
VALLE DEL CAUCA,76122,CAICEDONIA,CACAO,2016,47,31,19,0.6
VALLE DEL CAUCA,76403,LA VICTORIA,CACAO,2016,40,40,20,0.5
VALLE DEL CAUCA,76497,OBANDO,CACAO,2016,37,37,18,0.5
VALLE DEL CAUCA,76834,TULUA,CACAO,2016,36,27,27,1
VALLE DEL CAUCA,76828,TRUJILLO,CACAO,2016,32,24,12,0.5
VALLE DEL CAUCA,76250,EL DOVIO,CACAO,2016,28,18,7,0.4
VALLE DEL CAUCA,76109,BUENAVENTURA,CACAO,2016,28,20,12,0.6
VALLE DEL CAUCA,76041,ANSERMANUEVO,CACAO,2016,26,25,13,0.5
VALLE DEL CAUCA,76036,ANDALUCIA,CACAO,2016,20,15,8,0.5
VALLE DEL CAUCA,76243,EL AGUILA,CACAO,2016,20,20,16,0.8
VALLE DEL CAUCA,76736,SEVILLA,CACAO,2016,20,18,22,1.2
VALLE DEL CAUCA,76275,FLORIDA,CACAO,2016,16,14,8,0.6
VALLE DEL CAUCA,76622,ROLDANILLO,CACAO,2016,13,13,7,0.5
VALLE DEL CAUCA,76147,CARTAGO,CACAO,2016,11,11,9,0.8
VALLE DEL CAUCA,76823,TORO,CACAO,2016,9,9,14,1.5
VALLE DEL CAUCA,76863,VERSALLES,CACAO,2016,9,5,5,1
VALLE DEL CAUCA,76895,ZARZAL,CACAO,2016,6,6,3,0.6
VALLE DEL CAUCA,76318,GUACARI,CACAO,2016,5,5,5,1
VALLE DEL CAUCA,76111,BUGA,CACAO,2016,5,5,8,1.5
VALLE DEL CAUCA,76126,CALIMA EL DARIEN,CACAO,2016,4,4,2,0.4
VALLE DEL CAUCA,76054,ARGELIA,CACAO,2016,3,3,2,0.7
VALLE DEL CAUCA,76130,CANDELARIA,CACAO,2016,3,3,2,0.8
VALLE DEL CAUCA,76520,PALMIRA,CACAO,2016,3,3,3,1
VAUPES,97161,CARURU,CACAO,2016,30,0,0,0
VICHADA,99624,SANTA ROSALIA,CACAO,2016,700,0,0,0
VICHADA,99773,CUMARIBO,CACAO,2016,160,150,75,0.5
VICHADA,99524,LA PRIMAVERA,CACAO,2016,17,0,0,0
